id,id_trasy,id_pojazdu,id_pracownika,id_czasu,ilosc_biletow_nor,ilosc_biletow_ulg,godzina_przejazdu,minuty_przejazdu,poziom_wypelnienia,odleglosc,przychod
1816,1200,1076,1143,2114,22,1,7,34,0.7419354838709677,544.8,293
1817,3,2219,210,1547,26,0,6,58,0.896551724137931,501.6,364
1818,1040,1555,91,34,7,9,5,51,0.47058823529411764,421.2,122
1819,1840,1367,2364,1143,0,10,12,14,0.5882352941176471,880.8,50
1820,763,857,426,727,3,11,3,6,0.875,223.2,64
1821,45,2177,419,468,14,0,3,23,0.875,243.6,196
1822,71,1751,1644,808,15,1,9,27,0.7272727272727273,680.4,189
1823,33,1447,2400,2098,17,11,6,45,0.8235294117647058,486,225
1824,1021,817,1444,1482,0,2,8,34,0.06896551724137931,616.8,18
1825,1010,303,2007,2433,21,8,13,13,0.9666666666666667,951.6,255
1826,2227,2190,1010,1505,6,17,3,34,0.8846153846153846,256.8,214
1827,2000,2282,452,1646,14,4,9,5,0.6206896551724138,654,156
1828,203,2398,261,2423,15,7,9,11,0.9565217391304348,661.2,186
1829,1533,2157,344,807,1,2,4,49,0.21428571428571427,346.8,24
1830,1696,1393,679,575,7,17,7,41,0.8888888888888888,553.2,237
1831,593,1600,956,203,5,3,8,0,0.34782608695652173,576,86
1832,1237,826,277,2016,3,23,7,59,1,574.8,108
1833,1386,2438,939,66,27,0,1,30,1,108,324
1834,720,2402,1492,1494,17,7,9,27,0.8275862068965517,680.4,201
1835,1609,1072,887,2237,2,0,2,40,0.09090909090909091,192,24
1836,1315,2434,1324,406,5,3,5,28,0.5333333333333333,393.6,66
1837,560,891,2282,367,10,8,13,38,1,981.6,194
1838,2096,460,405,792,5,3,10,35,0.7272727272727273,762,67
1839,117,2297,2182,1578,16,8,5,48,0.7272727272727273,417.6,184
1840,59,2304,418,653,0,4,6,56,0.125,499.2,20
1841,445,1809,1995,1905,0,13,8,20,0.5652173913043478,600,39
1842,1186,1536,2288,2067,25,6,9,10,0.96875,660,304
1843,89,821,1714,1518,13,2,5,19,0.8823529411764706,382.8,159
1844,1410,2110,1323,431,20,6,10,8,0.896551724137931,729.6,308
1845,675,64,2267,2239,7,10,3,35,1,258,111
1846,1261,1430,416,626,20,1,8,17,1,596.4,263
1847,269,853,2379,651,3,12,9,9,0.5172413793103449,658.8,150
1848,235,1146,669,448,7,16,5,52,0.8846153846153846,422.4,228
1849,1666,1181,797,2123,14,1,10,33,0.5555555555555556,759.6,200
1850,1602,1227,1522,1318,17,0,5,17,0.9444444444444444,380.4,170
1851,1795,1239,118,1856,8,4,7,25,0.8571428571428571,534,120
1852,81,940,2284,874,7,0,5,38,0.5833333333333334,405.6,77
1853,1305,716,626,2093,4,20,6,49,0.8888888888888888,490.8,112
1854,613,896,1601,1829,3,22,6,40,0.7575757575757576,480,105
1855,1475,1210,1469,866,1,25,4,32,0.7878787878787878,326.4,187
1856,1522,487,2460,2462,8,7,9,5,0.8823529411764706,654,152
1857,859,814,1561,2184,9,0,7,23,0.8181818181818182,531.6,90
1858,306,770,1983,111,15,0,5,47,0.8823529411764706,416.4,165
1859,252,1877,66,1350,8,11,9,7,0.7916666666666666,656.4,181
1860,1286,420,2099,1072,8,2,7,42,1,554.4,120
1861,1547,2066,721,2278,27,1,10,50,1,780,380
1862,1394,940,2136,81,10,2,5,46,1,415.2,148
1863,1204,1039,1237,1275,5,6,1,33,0.7333333333333333,111.6,95
1864,1082,415,2172,553,25,2,6,31,0.9642857142857143,469.2,312
1865,643,2412,250,436,7,3,10,6,0.7692307692307693,727.2,113
1866,2205,1752,982,817,8,16,9,31,0.8275862068965517,685.2,160
1867,722,1555,511,2013,5,16,2,35,0.6176470588235294,186,183
1868,1040,2337,1701,1860,7,8,3,52,0.8333333333333334,278.4,117
1869,527,1321,1495,2481,20,5,4,10,0.78125,300,235
1870,2257,873,227,1331,19,15,7,53,1,567.6,220
1871,802,270,2099,1541,15,1,7,13,0.6153846153846154,519.6,186
1872,2010,36,2306,1485,0,13,5,34,0.65,400.8,117
1873,1625,704,1589,1852,9,16,7,0,0.8064516129032258,504,172
1874,997,688,1028,97,3,4,3,3,0.4117647058823529,219.6,48
1875,1047,1397,1926,1368,30,0,13,37,1,980.4,300
1876,1902,2018,199,635,18,10,10,28,0.9655172413793104,753.6,200
1877,26,242,2118,1694,8,5,4,23,0.9285714285714286,315.6,98
1878,984,32,1441,2464,21,0,11,45,0.9545454545454546,846,294
1879,1884,2443,368,1969,17,2,8,11,0.6333333333333333,589.2,222
1880,784,791,1236,1026,3,25,10,28,0.9333333333333333,753.6,117
1881,2009,2337,455,220,5,0,10,52,0.2777777777777778,782.4,60
1882,1290,1775,1,2123,3,4,10,33,0.3333333333333333,759.6,58
1883,484,1371,1665,432,9,7,5,5,1,366,147
1884,331,1990,1779,344,0,6,12,24,0.25,892.8,48
1885,90,978,2004,1670,21,1,4,56,1,355.2,279
1886,1029,2255,692,2322,11,1,10,57,0.5217391304347826,788.4,126
1887,1500,2486,2264,1659,31,0,9,12,1,662.4,403
1888,1047,44,1266,550,24,1,8,56,0.8620689655172413,643.2,247
1889,218,1482,2103,1047,3,11,5,13,0.7368421052631579,375.6,88
1890,366,2141,1191,184,0,20,9,53,0.7407407407407407,711.6,140
1891,1058,835,2447,614,7,3,3,34,1,256.8,113
1892,386,2064,1406,12,9,1,10,58,0.8333333333333334,789.6,104
1893,650,989,1495,46,9,13,7,18,0.8461538461538461,525.6,155
1894,1899,1504,68,116,12,8,8,16,0.8333333333333334,595.2,208
1895,806,78,1593,2244,0,1,10,13,0.05,735.6,3
1896,136,47,251,1182,7,3,6,45,0.5555555555555556,486,89
1897,954,2001,418,1155,3,6,9,49,0.9,706.8,78
1898,1049,653,2410,980,28,4,7,44,0.9696969696969697,556.8,428
1899,2149,321,1594,2160,6,3,11,42,0.8181818181818182,842.4,78
1900,387,1786,1048,1612,8,5,4,20,0.7222222222222222,312,108
1901,1072,115,230,602,1,7,6,57,0.4444444444444444,500.4,52
1902,1946,23,1173,2094,3,6,8,39,0.6428571428571429,622.8,69
1903,646,666,2464,1577,0,5,1,54,0.25,136.8,30
1904,2128,585,707,888,1,7,9,9,0.6153846153846154,658.8,25
1905,1332,2212,449,1024,13,2,12,29,1,898.8,173
1906,2091,2133,2372,292,8,6,9,40,0.4117647058823529,696,110
1907,2384,2418,1182,1263,4,17,6,49,0.84,490.8,78
1908,2417,1879,2223,2470,20,2,7,25,0.7586206896551724,534,284
1909,856,1362,114,47,9,9,8,28,0.6428571428571429,609.6,171
1910,965,973,1333,1668,4,20,3,26,0.7741935483870968,247.2,184
1911,1685,1969,257,692,23,2,12,9,0.8928571428571429,874.8,294
1912,1341,111,1222,1904,0,21,4,24,0.7777777777777778,316.8,126
1913,1487,457,800,511,8,5,1,29,0.7647058823529411,106.8,141
1914,8,691,403,997,25,4,3,29,0.9354838709677419,250.8,328
1915,2347,1178,661,2208,3,7,5,3,0.7142857142857143,363.6,58
1916,1431,1807,2259,1381,14,1,11,49,0.6818181818181818,850.8,188
1917,2151,532,1676,1053,18,3,6,32,1,470.4,258
1918,968,905,1663,1565,15,2,6,26,0.9444444444444444,463.2,184
1919,507,1663,1007,110,22,0,9,14,1,664.8,220
1920,2206,1308,260,2404,12,3,5,57,0.5769230769230769,428.4,159
1921,1943,1183,1025,201,21,2,10,56,1,787.2,312
1922,990,723,1406,2476,0,12,11,20,0.7058823529411765,816,48
1923,452,1602,521,308,13,3,8,31,0.7272727272727273,613.2,152
1924,324,1677,1973,377,5,18,6,36,1,475.2,181
1925,939,628,1194,1856,5,1,7,25,0.6,534,65
1926,849,2217,1711,1941,18,2,12,43,0.9523809523809523,915.6,262
1927,2182,1973,1860,1256,10,7,3,10,1,228,172
1928,947,2362,1267,1053,7,0,6,32,0.7,470.4,91
1929,940,725,1546,166,3,6,9,48,0.391304347826087,705.6,84
1930,2469,805,913,339,1,4,2,52,0.2777777777777778,206.4,25
1931,651,1382,1406,1479,25,2,11,36,1,835.2,316
1932,416,176,2437,1085,18,0,7,39,1,550.8,180
1933,1469,837,1365,1464,13,0,7,12,0.9285714285714286,518.4,169
1934,149,1482,390,1421,15,2,12,17,0.8947368421052632,884.4,186
1935,1513,1620,1864,1389,6,14,7,15,0.6666666666666666,522,190
1936,1173,1156,1477,1410,6,6,7,16,0.8571428571428571,523.2,114
1937,2408,1404,175,911,5,3,7,12,0.42105263157894735,518.4,70
1938,1439,1357,2350,685,2,7,2,53,0.5294117647058824,207.6,63
1939,1296,103,1877,1589,10,4,9,6,0.7,655.2,176
1940,15,294,1805,587,21,3,8,25,0.9230769230769231,606,318
1941,2269,127,1755,2145,8,5,9,32,0.8125,686.4,147
1942,1787,486,2061,1521,17,0,7,17,0.8095238095238095,524.4,204
1943,72,1718,1615,247,3,16,10,14,0.6785714285714286,736.8,142
1944,615,339,2298,587,17,11,8,25,0.875,606,248
1945,1194,1824,701,2471,10,6,10,10,0.9411764705882353,732,194
1946,1162,2469,2382,2335,2,4,8,37,0.17647058823529413,620.4,42
1947,1351,1681,2029,872,4,2,10,44,0.20689655172413793,772.8,56
1948,2112,801,1261,1123,14,1,10,41,0.7894736842105263,769.2,189
1949,1266,1073,2099,7,15,0,9,33,0.46875,687.6,180
1950,2404,2037,1444,743,20,10,9,50,0.967741935483871,708,340
1951,692,1817,6,2435,2,8,6,14,0.625,448.8,36
1952,1363,808,2407,303,2,8,10,47,0.7142857142857143,776.4,42
1953,592,889,486,2261,3,0,2,34,0.15789473684210525,184.8,30
1954,1897,1125,1181,400,11,2,5,26,0.6842105263157895,391.2,124
1955,69,918,380,436,2,31,10,6,0.9705882352941176,727.2,214
1956,438,2344,1500,138,22,0,7,2,0.8148148148148148,506.4,308
1957,441,1511,1035,176,20,1,3,23,0.7241379310344828,243.6,246
1958,1081,249,1322,1173,3,17,3,11,0.8333333333333334,229.2,121
1959,2308,2080,47,383,18,0,8,27,0.9,608.4,198
1960,1216,1148,1662,1245,4,4,9,50,0.38095238095238093,708,64
1961,1437,2331,2485,733,20,1,3,39,0.9545454545454546,262.8,286
1962,2380,1889,102,55,25,3,9,13,0.875,663.6,349
1963,912,1456,504,726,14,9,6,8,0.7419354838709677,441.6,241
1964,781,1472,1279,920,5,7,1,5,0.8571428571428571,78,106
1965,165,658,1693,2380,23,1,6,13,0.96,447.6,259
1966,609,113,1002,2316,1,4,9,25,0.4166666666666667,678,22
1967,25,2365,2164,702,3,9,4,27,0.631578947368421,320.4,75
1968,471,408,1452,589,23,3,6,36,0.8387096774193549,475.2,340
1969,2291,1465,2395,414,19,1,6,40,0.8695652173913043,480,251
1970,1501,978,14,1614,22,0,11,34,1,832.8,308
1971,2170,1761,490,471,19,0,4,28,0.9047619047619048,321.6,247
1972,828,501,2112,96,4,5,4,37,0.9,332.4,59
1973,2028,787,2095,918,31,2,7,29,1,538.8,320
1974,919,2483,382,156,6,1,8,36,0.7,619.2,86
1975,241,2100,2216,1318,3,6,5,17,0.6,380.4,66
1976,508,1254,1128,496,14,2,2,21,0.8888888888888888,169.2,150
1977,869,261,1159,46,23,0,7,18,0.8846153846153846,525.6,276
1978,1634,33,1418,273,1,3,9,34,0.3076923076923077,688.8,25
1979,1956,2034,1765,649,16,8,3,22,1,242.4,240
1980,1585,2362,418,394,10,0,0,55,1,66,100
1981,1367,218,650,1547,4,6,6,58,1,501.6,102
1982,107,515,2275,354,26,3,5,48,0.9354838709677419,417.6,347
1983,415,499,2356,985,22,2,4,10,1,300,238
1984,336,2234,548,1514,2,17,1,32,0.8260869565217391,110.4,111
1985,690,2143,363,39,16,4,3,20,0.7692307692307693,240,240
1986,252,1414,142,2225,0,1,8,25,0.043478260869565216,606,7
1987,350,1987,1230,943,11,1,7,31,0.35294117647058826,541.2,148
1988,1234,2409,750,1873,5,6,11,8,0.4782608695652174,801.6,68
1989,1542,2134,1882,2267,10,0,12,41,1,913.2,100
1990,2411,609,2495,282,2,5,10,31,0.4117647058823529,757.2,48
1991,1225,531,1681,569,27,0,8,43,1,627.6,297
1992,1641,1029,2252,2220,2,2,8,10,0.21052631578947367,588,28
1993,1978,1999,692,1218,14,4,6,43,0.5454545454545454,483.6,200
1994,1938,1256,2216,730,5,3,8,49,0.5333333333333333,634.8,76
1995,1802,630,733,152,10,2,8,55,1,642,152
1996,2471,552,399,1304,4,2,4,9,0.17647058823529413,298.8,60
1997,253,1270,1902,1686,5,7,2,25,0.8,174,91
1998,2300,1813,144,2232,2,0,7,43,0.15384615384615385,555.6,28
1999,1043,2430,1989,1745,4,14,3,23,0.5806451612903226,243.6,170
2000,1139,1289,912,1506,13,2,5,6,0.8333333333333334,367.2,134
2001,1758,1954,837,2260,14,0,7,28,1,537.6,140
2002,2432,2199,690,2213,4,12,5,3,1,363.6,124
2003,2476,1368,755,1442,2,8,5,31,1,397.2,64
2004,2436,1608,300,751,9,3,8,6,0.9230769230769231,583.2,147
2005,1255,1423,629,43,19,1,8,49,1,634.8,232
2006,1497,997,762,631,3,6,13,23,0.9,963.6,81
2007,1483,1394,248,194,20,7,4,3,0.84375,291.6,303
2008,804,1352,1132,703,3,13,2,10,0.7619047619047619,156,56
2009,1879,209,1421,1744,15,7,11,59,0.9166666666666666,862.8,231
2010,1469,477,569,1461,1,4,5,27,0.38461538461538464,392.4,49
2011,1242,1018,2146,1098,14,4,7,11,0.75,517.2,180
2012,419,759,847,940,26,1,5,35,0.9,402,321
2013,1740,1401,56,1702,8,2,5,39,0.30303030303030304,406.8,92
2014,2301,1587,811,916,18,3,3,56,0.6363636363636364,283.2,195
2015,2042,1675,2461,1600,8,2,4,2,0.6666666666666666,290.4,98
2016,1260,1167,1822,1530,20,2,5,40,0.88,408,248
2017,281,1750,2311,59,0,13,8,0,0.6190476190476191,576,104
2018,665,542,1346,685,24,2,2,53,0.8125,207.6,342
2019,1583,1532,68,2432,25,0,8,33,0.8620689655172413,615.6,275
2020,2376,1416,1309,1810,31,1,4,23,0.9411764705882353,315.6,412
2021,1260,949,831,1655,15,0,1,42,0.6521739130434783,122.4,180
2022,17,1385,1566,659,6,1,12,3,0.5384615384615384,867.6,62
2023,1870,577,1781,2446,13,1,4,45,0.6363636363636364,342,145
2024,1783,559,63,2215,21,3,5,41,0.8571428571428571,409.2,285
2025,362,758,1698,1368,26,2,13,37,0.8235294117647058,980.4,294
2026,2278,1362,843,1724,1,13,9,17,0.5,668.4,37
2027,986,2109,1217,399,12,0,13,25,0.9230769230769231,966,120
2028,212,1979,801,683,1,6,4,4,0.6363636363636364,292.8,62
2029,958,2000,1610,905,5,3,3,26,0.4,247.2,85
2030,2378,1007,2195,1432,16,1,9,7,0.8095238095238095,656.4,168
2031,1058,1600,765,117,18,2,11,0,0.8695652173913043,792,262
2032,955,989,1611,713,18,2,2,29,0.7692307692307693,178.8,230
2033,79,1334,1931,2188,6,15,8,54,0.9130434782608695,640.8,162
2034,1270,1783,1915,962,7,16,6,59,1,502.8,196
2035,1426,2047,794,1389,13,7,7,15,0.9523809523809523,522,177
2036,86,2183,1311,55,32,0,9,13,1,663.6,384
2037,1158,512,1795,2101,1,11,8,54,0.375,640.8,76
2038,276,1092,133,1547,13,1,6,58,0.7777777777777778,501.6,138
2039,1021,165,959,496,1,5,2,21,0.4,169.2,55
2040,1841,2004,488,1653,13,0,7,5,1,510,143
2041,941,1546,203,144,14,0,5,12,0.7777777777777778,374.4,182
2042,965,2224,2372,1775,14,1,8,0,0.7894736842105263,576,161
2043,879,1605,2409,2217,3,16,8,48,1,633.6,119
2044,734,477,477,1743,10,3,8,23,1,603.6,148
2045,568,895,1993,1172,15,1,4,50,1,348,152
2046,509,763,133,2083,9,7,8,17,0.5925925925925926,596.4,127
2047,941,1394,1575,1883,15,4,4,28,0.59375,321.6,203
2048,1631,1542,2347,1909,2,10,8,49,0.6,634.8,100
2049,2048,1746,2179,303,13,4,10,47,0.7083333333333334,776.4,171
2050,720,1454,221,812,10,15,8,37,0.9615384615384616,620.4,140
2051,1033,1076,1402,1092,2,5,12,33,0.22580645161290322,903.6,40
2052,245,2193,2347,1062,24,0,6,44,0.96,484.8,336
2053,230,34,225,305,7,2,7,38,0.8181818181818182,549.6,82
2054,2295,1700,1614,622,14,0,7,47,1,560.4,182
2055,301,77,148,1513,8,18,3,5,1,222,184
2056,657,934,163,896,16,8,9,8,0.8571428571428571,657.6,216
2057,311,416,1670,1474,27,4,8,56,0.96875,643.2,359
2058,188,2207,467,8,1,12,9,21,0.6842105263157895,673.2,34
2059,160,1139,791,2057,5,14,12,10,0.7037037037037037,876,176
2060,652,720,1601,705,19,4,4,19,0.8214285714285714,310.8,210
2061,1404,744,958,2157,20,6,6,20,0.9629629629629629,456,244
2062,435,870,1253,2116,6,5,5,44,0.8461538461538461,412.8,82
2063,1125,641,1745,1478,14,2,7,0,0.7619047619047619,504,158
2064,1840,1798,2020,1985,1,0,6,23,0.07142857142857142,459.6,13
2065,1731,1921,611,1187,3,1,9,14,0.13333333333333333,664.8,47
2066,285,864,959,1903,1,9,6,44,0.7142857142857143,484.8,73
2067,1338,1525,1146,160,8,18,2,57,0.8666666666666667,212.4,258
2068,409,1982,1888,372,14,8,6,51,0.6470588235294118,493.2,206
2069,2074,2049,1990,856,4,8,4,52,0.5454545454545454,350.4,80
2070,1395,1358,650,84,6,14,8,44,0.7692307692307693,628.8,156
2071,508,2030,30,2317,3,0,5,7,0.13636363636363635,368.4,30
2072,577,417,908,816,11,2,8,10,0.9285714285714286,588,126
2073,2326,1305,453,2207,14,2,5,13,0.9411764705882353,375.6,186
2074,1060,84,744,657,1,11,12,18,0.5,885.6,76
2075,729,1198,1981,1259,17,1,11,7,1,800.4,193
2076,1895,1426,311,2460,7,4,7,37,1,548.4,115
2077,1264,509,2071,1086,21,10,2,27,0.9393939393939394,176.4,364
2078,535,1901,1049,1994,11,3,3,31,0.7368421052631579,253.2,172
2079,159,2433,1970,574,10,9,9,56,0.7307692307692307,715.2,184
2080,1735,1070,538,2088,16,5,2,40,0.9545454545454546,192,234
2081,8,639,2441,1449,0,11,9,30,1,684,77
2082,1373,2474,879,2004,0,9,7,7,0.6428571428571429,512.4,72
2083,257,1590,1956,1110,29,3,5,15,1,378,369
2084,1655,701,1159,966,1,2,2,5,0.09090909090909091,150,18
2085,744,123,1749,2260,2,14,7,28,0.6153846153846154,537.6,110
2086,570,1253,138,953,3,3,4,53,0.375,351.6,51
2087,402,2283,2359,1545,10,19,6,10,0.9666666666666667,444,168
2088,276,888,321,1952,4,2,10,4,0.5454545454545454,724.8,56
2089,68,2160,2105,807,14,2,4,49,0.8,346.8,150
2090,701,89,1321,1811,9,4,5,51,0.9285714285714286,421.2,137
2091,1847,2336,2033,1183,6,8,9,40,0.56,696,100
2092,1051,2070,396,756,16,1,8,30,1,612,233
2093,740,2034,1305,1139,6,4,10,20,0.4166666666666667,744,78
2094,1723,123,2359,784,26,0,5,33,1,399.6,260
2095,2379,1765,911,1187,15,3,9,14,0.782608695652174,664.8,198
2096,1952,1794,2217,2357,1,26,11,59,0.9,862.8,222
2097,2004,744,153,1521,23,3,7,17,0.9629629629629629,524.4,242
2098,1546,756,1898,480,3,5,8,21,0.8,601.2,76
2099,348,2262,591,1725,24,1,5,15,0.7575757575757576,378,267
2100,2400,1061,173,1645,14,1,6,20,0.75,456,203
2101,2170,2365,100,1858,9,0,3,0,0.47368421052631576,216,117
2102,2271,607,1789,99,29,2,6,51,1,493.2,329
2103,923,1348,1929,131,2,3,6,49,0.2631578947368421,490.8,34
2104,2178,1781,85,977,5,1,1,35,0.6,114,73
2105,4,1821,1726,607,4,5,1,19,0.9,94.8,93
2106,862,1123,1316,2044,9,1,8,37,1,620.4,110
2107,305,1313,1818,812,12,15,8,37,0.8709677419354839,620.4,252
2108,1623,988,1289,983,2,2,0,47,0.36363636363636365,56.4,30
2109,223,94,2067,674,10,12,6,26,1,463.2,176
2110,1443,2017,941,1945,8,4,8,50,0.75,636,140
2111,287,1274,2049,2174,8,3,9,12,0.34375,662.4,104
2112,1311,872,654,576,25,1,11,23,1,819.6,282
2113,1491,575,1369,1616,7,4,5,20,0.6470588235294118,384,94
2114,1540,1959,1153,731,23,2,9,16,1,667.2,242
2115,2363,2496,1923,2272,24,2,8,1,0.9629629629629629,577.2,306
2116,2002,853,1913,2226,25,2,5,17,0.9310344827586207,380.4,258
2117,348,1392,1818,266,16,2,12,10,0.9473684210526315,876,182
2118,1511,1086,2148,1850,18,3,7,0,0.7777777777777778,504,276
2119,753,1753,1886,1549,6,5,4,7,0.7857142857142857,296.4,98
2120,2477,2497,2114,889,18,7,7,2,0.9615384615384616,506.4,265
2121,406,402,17,2117,15,2,6,12,0.7083333333333334,446.4,160
2122,1027,195,75,612,4,6,7,0,0.8333333333333334,504,82
2123,1547,1862,869,399,1,7,13,25,0.47058823529411764,966,28
2124,1718,1567,507,1531,2,11,2,44,0.8666666666666667,196.8,86
2125,1567,604,889,732,24,7,8,54,0.9117647058823529,640.8,375
2126,1476,2383,43,1303,1,2,8,17,0.1875,596.4,18
2127,1046,1321,572,456,1,28,3,58,0.90625,285.6,69
2128,2267,1143,404,1267,7,3,7,35,0.6666666666666666,546,95
2129,1521,467,2059,914,11,5,10,21,0.6956521739130435,745.2,162
2130,796,2312,2166,877,11,0,4,54,1,352.8,121
2131,1850,99,1098,62,14,6,11,17,0.6451612903225806,812.4,208
2132,254,1160,1976,926,7,25,8,1,0.9696969696969697,577.2,159
2133,249,1482,2275,1158,8,6,11,55,0.7368421052631579,858,140
2134,1743,664,439,1881,22,1,10,15,0.7931034482758621,738,288
2135,2367,897,1468,1463,6,8,3,40,0.8235294117647058,264,134
2136,2367,204,1444,1827,5,4,6,53,0.75,495.6,93
2137,1676,2379,1631,680,0,7,2,39,0.5833333333333334,190.8,42
2138,2288,1666,2459,1883,19,8,4,28,0.8709677419354839,321.6,290
2139,2012,1987,1421,839,9,2,8,8,0.3235294117647059,585.6,105
2140,1833,2076,2489,2411,12,6,3,52,0.9,278.4,192
2141,1475,838,516,688,9,0,10,48,0.6428571428571429,777.6,108
2142,213,2233,1759,2451,22,1,8,38,0.696969696969697,621.6,228
2143,1333,1182,697,551,12,0,6,33,1,471.6,144
2144,1636,701,79,1891,27,2,11,40,0.8787878787878788,840,386
2145,268,1952,321,918,34,0,7,29,1,538.8,340
2146,2187,2240,534,730,8,9,8,49,0.8095238095238095,634.8,160
2147,1349,86,2070,976,10,0,5,27,0.7692307692307693,392.4,140
2148,741,414,1743,717,17,6,7,11,0.92,517.2,292
2149,1746,1269,481,1130,15,6,6,6,1,439.2,213
2150,737,1908,1737,2337,17,5,11,39,0.9166666666666666,838.8,241
2151,1052,7,1597,1097,8,6,7,2,0.7777777777777778,506.4,118
2152,870,26,480,462,24,4,1,16,1,91.2,320
2153,639,2273,1050,796,2,8,5,3,0.47619047619047616,363.6,56
2154,1941,1974,320,699,5,7,9,19,0.9230769230769231,670.8,118
2155,499,1782,436,1936,1,2,7,57,0.25,572.4,18
2156,222,2466,483,2281,20,7,4,54,0.9,352.8,269
2157,2067,2093,714,2004,4,17,7,7,0.65625,512.4,120
2158,1786,1463,174,1340,4,5,4,16,0.9,307.2,85
2159,1009,160,2080,1441,0,18,2,13,0.8571428571428571,159.6,36
2160,315,225,888,1843,9,5,10,54,0.6666666666666666,784.8,156
2161,2468,2413,1096,1329,16,1,10,24,1,748.8,215
2162,1957,493,361,2323,8,1,2,57,0.9,212.4,97
2163,77,977,797,2124,12,4,2,20,1,168,156
2164,1707,430,747,141,12,3,10,13,0.8333333333333334,735.6,177
2165,803,161,1188,2000,8,5,10,51,0.5,781.2,105
2166,863,2201,1455,2117,3,7,6,12,1,446.4,86
2167,1595,2269,1701,1354,1,11,7,0,0.75,504,67
2168,1809,1417,1698,2259,0,6,4,30,0.46153846153846156,324,30
2169,1852,1111,242,1142,6,0,2,1,0.21428571428571427,145.2,72
2170,1103,557,306,236,11,4,10,27,0.6,752.4,166
2171,2255,870,622,2330,8,3,6,3,0.8461538461538461,435.6,107
2172,1023,1782,437,962,4,8,6,59,1,502.8,116
2173,1012,1923,351,1743,7,11,8,23,0.5806451612903226,603.6,153
2174,908,1331,1415,2026,13,9,9,30,1,684,157
2175,1792,944,1886,2131,28,0,5,27,0.8235294117647058,392.4,336
2176,753,1822,1774,2043,2,10,6,31,0.6,469.2,66
2177,1786,773,1342,1463,13,2,3,40,1,264,148
2178,2458,1801,2166,1354,12,1,7,0,0.6842105263157895,504,138
2179,2402,89,1525,1969,0,5,8,11,0.35714285714285715,589.2,10
2180,948,878,2058,944,5,5,2,54,0.7692307692307693,208.8,100
2181,2141,2332,303,558,29,0,7,47,1,560.4,290
2182,2135,10,876,2040,24,3,6,51,0.7941176470588235,493.2,255
2183,2295,1158,99,63,19,1,5,32,0.6666666666666666,398.4,253
2184,486,375,450,384,16,2,7,30,0.5454545454545454,540,198
2185,195,2023,448,1314,17,2,0,32,0.7916666666666666,38.4,184
2186,789,372,659,934,13,1,7,35,0.6363636363636364,546,165
2187,612,1799,1072,1517,3,0,2,7,0.17647058823529413,152.4,36
2188,784,397,1303,659,9,3,12,3,0.631578947368421,867.6,135
2189,2284,1030,1627,1168,11,0,8,48,1,633.6,154
2190,829,1084,2422,1435,6,4,7,27,0.7142857142857143,536.4,116
2191,2481,950,1485,1897,6,13,6,35,0.7916666666666666,474,143
2192,2244,1309,1221,1238,5,3,6,32,0.5333333333333333,470.4,80
2193,2216,129,946,1125,15,9,5,32,0.8888888888888888,398.4,186
2194,1549,617,1492,409,34,0,13,0,1,936,476
2195,818,2474,1716,442,0,3,5,21,0.21428571428571427,385.2,24
2196,963,2263,913,1268,14,0,5,25,1,390,182
2197,1312,983,64,1834,0,12,12,1,0.41379310344827586,865.2,60
2198,1537,512,1022,1232,18,3,4,58,0.65625,357.6,240
2199,154,783,1571,804,17,0,7,50,1,564,221
2200,1284,230,1566,383,11,0,8,27,0.3793103448275862,608.4,132
2201,1247,2300,1480,32,0,11,7,9,0.5789473684210527,514.8,77
2202,1392,874,1287,1100,3,6,6,59,0.9,502.8,57
2203,1344,2160,1537,1283,7,10,6,49,0.85,490.8,148
2204,2092,406,599,113,26,8,5,54,1,424.8,410
2205,38,571,1511,1876,29,0,10,44,1,772.8,319
2206,609,21,1385,2499,15,11,7,30,0.8387096774193549,540,183
2207,374,338,2164,2124,3,7,2,20,1,168,96
2208,1383,2432,1087,346,0,15,5,52,1,422.4,60
2209,952,1996,491,220,0,3,10,52,0.2727272727272727,782.4,12
2210,31,2353,1926,217,13,1,6,37,1,476.4,173
2211,2072,1670,887,1433,17,2,7,16,0.8260869565217391,523.2,184
2212,1032,1430,683,1976,20,1,7,15,1,522,228
2213,1920,2463,2193,711,3,3,11,33,0.5,831.6,51
2214,2161,658,2009,2154,21,2,9,6,0.92,655.2,302
2215,1552,2347,256,1746,20,5,7,57,0.8064516129032258,572.4,275
2216,1133,1291,2237,1379,20,0,3,53,1,279.6,260
